Date,EVENT_TYPE,BEGIN_LAT,BEGIN_LON
2018-7-16,Flash Flood,34.5,-110.4
2018-9-27,Thunderstorm Wind,35.2,-81.3
2018-9-17,Flash Flood,36.9,-78.4
2018-9-17,Lightning,37.1,-78.6
2018-3-3,Funnel Cloud,36.3,-119.5
2018-5-23,Thunderstorm Wind,43.6,-101.5
2018-5-24,Hail,43.6,-99.7
2018-5-23,Hail,43.2,-102.2
2018-5-24,Hail,43.0,-100.0
2018-5-24,Hail,43.1,-99.7
2018-5-25,Hail,43.7,-103.0
2018-5-26,Thunderstorm Wind,43.6,-105.8
2018-5-27,Thunderstorm Wind,43.2,-100.9
2018-5-27,Hail,43.3,-100.5
2018-5-27,Thunderstorm Wind,43.7,-104.0
2018-5-27,Hail,43.2,-103.2
2018-5-23,Hail,44.3,-96.1
2018-5-1,Tornado,40.0,-97.6
2018-5-1,Tornado,39.3,-98.1
2018-5-1,Hail,39.6,-99.1
2018-5-1,Hail,39.8,-99.0
2018-5-23,Hail,39.8,-99.5
2018-5-23,Hail,39.8,-99.3
2018-5-28,Hail,39.9,-99.1
2018-5-28,Hail,39.7,-99.4
2018-5-28,Thunderstorm Wind,39.7,-99.3
2018-5-28,Heavy Rain,39.5,-99.5
2018-5-1,Flood,44.2,-96.8
2018-5-1,Flood,44.5,-97.0
2018-5-1,Flood,43.7,-96.8
2018-5-1,Flood,43.5,-96.6
2018-5-1,Flood,43.6,-96.7
2018-5-15,Thunderstorm Wind,39.6,-81.0
2018-5-15,Hail,39.5,-80.7
2018-5-15,Hail,39.2,-79.5
2018-5-15,Hail,39.1,-79.7
2018-5-15,Thunderstorm Wind,39.2,-79.5
2018-5-26,Thunderstorm Wind,40.6,-81.5
2018-5-28,Thunderstorm Wind,40.8,-79.6
2018-5-28,Thunderstorm Wind,40.8,-79.7
2018-5-17,Thunderstorm Wind,44.6,-100.5
2018-5-17,Thunderstorm Wind,43.9,-100.7
2018-5-26,Hail,40.4,-90.9
2018-5-26,Hail,40.3,-90.9
2018-5-26,Hail,40.3,-90.9
2018-5-26,Hail,40.4,-90.9
2018-5-26,Hail,40.3,-91.0
2018-5-29,Thunderstorm Wind,41.7,-90.5
2018-5-29,Thunderstorm Wind,41.6,-90.6
2018-5-29,Thunderstorm Wind,41.7,-90.6
2018-5-31,Thunderstorm Wind,34.2,-84.1
2018-5-31,Flash Flood,34.6,-83.7
2018-5-31,Flash Flood,34.7,-83.8
2018-5-16,Heavy Rain,39.4,-120.0
2018-5-19,Heavy Rain,39.5,-119.7
2018-5-3,Tornado,37.1,-93.1
2018-5-19,Lightning,37.0,-91.7
2018-5-19,Thunderstorm Wind,38.3,-92.8
2018-5-20,Thunderstorm Wind,37.7,-92.7
2018-5-29,Thunderstorm Wind,37.5,-99.8
2018-5-30,Thunderstorm Wind,37.6,-101.4
2018-5-30,Thunderstorm Wind,37.3,-98.6
2018-5-28,Thunderstorm Wind,39.7,-86.8
2018-3-22,Debris Flow,37.4,-120.5
2018-3-22,Flood,37.3,-119.5
2018-5-15,Thunderstorm Wind,41.1,-73.9
2018-6-11,Hail,38.2,-98.1
2018-6-11,Hail,38.1,-98.1
2018-6-11,Hail,38.1,-97.9
2018-6-11,Hail,38.1,-98.0
2018-6-11,Hail,38.1,-98.1
2018-7-6,Flash Flood,35.3,-84.6
2018-7-6,Flash Flood,35.1,-84.5
2018-7-6,Flood,36.0,-83.9
2018-7-6,Lightning,35.8,-84.5
2018-12-1,Thunderstorm Wind,36.4,-93.6
2018-6-2,Thunderstorm Wind,30.3,-82.2
2018-6-2,Thunderstorm Wind,30.3,-82.1
2018-2-22,Flood,32.6,-95.5
2018-2-12,Flood,36.7,-79.0
2018-10-3,Thunderstorm Wind,45.8,-88.1
2018-10-10,Flood,46.4,-86.9
2018-7-27,Hail,40.1,-77.6
2018-7-30,Tornado,37.1,-97.2
2018-7-30,Thunderstorm Wind,37.3,-97.4
2018-6-28,Thunderstorm Wind,34.2,-87.1
2018-6-28,Thunderstorm Wind,34.8,-87.5
2018-6-22,Tornado,34.9,-85.6
2018-6-28,Thunderstorm Wind,34.4,-85.7
2018-7-23,Flood,39.7,-77.6
2018-7-23,Flood,39.3,-76.7
2018-7-24,Flood,39.7,-76.8
2018-6-26,Hail,38.3,-98.8
2018-6-26,Hail,37.9,-97.0
2018-6-26,Hail,37.9,-96.9
2018-6-22,Funnel Cloud,34.9,-86.8
2018-6-22,Funnel Cloud,34.8,-86.7
2018-6-22,Funnel Cloud,34.9,-86.6
2018-7-25,Flash Flood,39.0,-77.0
2018-7-25,Flash Flood,39.0,-77.0
2018-6-18,Thunderstorm Wind,38.0,-97.9
2018-6-28,Thunderstorm Wind,34.8,-85.6
2018-6-28,Thunderstorm Wind,34.8,-85.6
2018-6-22,Thunderstorm Wind,34.9,-86.2
2018-6-22,Thunderstorm Wind,35.0,-86.5
2018-6-22,Thunderstorm Wind,34.8,-87.5
2018-6-28,Thunderstorm Wind,34.9,-85.7
2018-6-23,Lightning,34.8,-87.7
2018-6-23,Thunderstorm Wind,35.0,-87.7
2018-6-23,Thunderstorm Wind,35.0,-87.4
2018-6-23,Thunderstorm Wind,34.7,-87.1
2018-6-23,Thunderstorm Wind,34.8,-87.7
2018-7-24,Flood,39.4,-76.7
2018-7-25,Flash Flood,39.6,-77.0
2018-6-26,Thunderstorm Wind,37.9,-97.5
2018-6-26,Thunderstorm Wind,37.8,-97.5
2018-5-30,Flash Flood,38.3,-78.5
2018-5-19,Flood,39.5,-78.0
2018-5-17,Flood,39.5,-78.4
2018-5-18,Flood,39.4,-77.8
2018-5-12,Marine Thunderstorm Wind,38.9,-76.4
2018-5-12,Marine Thunderstorm Wind,39.0,-76.5
2018-5-12,Marine Thunderstorm Wind,39.0,-76.5
2018-5-27,Flash Flood,39.4,-77.0
2018-5-27,Flash Flood,39.2,-76.9
2018-5-12,Marine Thunderstorm Wind,38.3,-76.4
2018-5-12,Marine Thunderstorm Wind,38.6,-76.4
2018-5-12,Marine Thunderstorm Wind,38.3,-76.2
2018-5-12,Marine Thunderstorm Wind,38.2,-76.0
2018-5-12,Marine Thunderstorm Wind,38.0,-76.3
2018-5-12,Marine Thunderstorm Wind,38.0,-76.3
2018-5-12,Marine Thunderstorm Wind,38.0,-75.9
2018-5-14,Marine Thunderstorm Wind,38.3,-76.4
2018-5-14,Marine Thunderstorm Wind,38.0,-76.5
2018-5-14,Marine Thunderstorm Wind,38.0,-76.5
2018-5-14,Marine Thunderstorm Wind,38.1,-76.4
2018-5-14,Marine Thunderstorm Wind,38.4,-76.4
2018-8-6,Hail,38.8,-104.7
2018-8-6,Hail,38.9,-104.6
2018-7-27,Thunderstorm Wind,43.2,-102.8
2018-7-30,Heavy Rain,36.1,-81.2
2018-7-31,Flash Flood,36.4,-81.1
2018-10-1,Flood,42.7,-90.8
2018-7-21,Thunderstorm Wind,43.9,-104.3
2018-7-22,Thunderstorm Wind,36.1,-77.9
2018-7-22,Thunderstorm Wind,36.1,-80.2
2018-7-22,Thunderstorm Wind,36.1,-77.8
2018-6-26,Tornado,37.6,-97.0
2018-4-4,Marine Thunderstorm Wind,28.6,-91.2
2018-4-7,Heavy Rain,37.5,-120.1
2018-4-15,Thunderstorm Wind,30.4,-84.0
2018-4-15,Thunderstorm Wind,30.5,-83.6
2018-7-19,Hail,38.6,-93.4
2018-7-19,Hail,39.6,-94.0
2018-7-19,Hail,38.8,-93.7
2018-7-19,Hail,38.8,-93.7
2018-7-23,Flash Flood,38.6,-104.7
2018-7-25,Flood,39.2,-78.1
2018-7-25,Flood,39.2,-78.3
2018-7-25,Flood,39.2,-78.3
2018-7-25,Flood,39.2,-78.3
2018-7-17,Thunderstorm Wind,44.9,-104.2
2018-7-17,Flash Flood,45.0,-104.9
2018-6-26,Tornado,37.9,-96.9
2018-6-26,Tornado,37.9,-96.9
2018-6-26,Flood,37.8,-97.5
2018-6-26,Flood,38.0,-96.7
2018-6-26,Hail,37.5,-97.6
2018-7-27,Marine Thunderstorm Wind,38.9,-76.4
2018-7-21,Flood,38.6,-77.6
2018-5-12,Thunderstorm Wind,38.4,-76.9
2018-5-10,Thunderstorm Wind,38.1,-79.0
2018-7-21,Flash Flood,39.2,-77.3
2018-5-14,Thunderstorm Wind,38.2,-77.6
2018-2-24,Flood,40.0,-83.8
2018-6-2,Thunderstorm Wind,35.0,-90.8
2018-6-2,Thunderstorm Wind,30.6,-81.6
2018-6-2,Thunderstorm Wind,30.7,-81.9
2018-7-17,Thunderstorm Wind,39.6,-77.6
2018-7-17,Thunderstorm Wind,38.8,-77.1
2018-5-14,Hail,39.2,-78.2
2018-7-27,Thunderstorm Wind,39.5,-76.3
2018-7-29,Thunderstorm Wind,38.3,-97.9
2018-7-29,Thunderstorm Wind,38.1,-97.9
2018-7-23,Tornado,41.6,-77.2
2018-7-17,Thunderstorm Wind,39.1,-108.6
2018-7-17,Thunderstorm Wind,39.6,-106.9
2018-7-17,Thunderstorm Wind,39.2,-108.7
2018-7-17,Thunderstorm Wind,39.2,-108.7
2018-7-17,Thunderstorm Wind,39.2,-108.7
2018-7-17,Heavy Rain,37.2,-107.3
2018-7-17,Heavy Rain,37.5,-108.5
2018-7-15,Debris Flow,38.0,-107.9
2018-7-16,Flash Flood,34.6,-112.4
2018-7-16,Flash Flood,34.5,-112.2
2018-7-17,Flash Flood,34.4,-112.2
2018-7-13,Thunderstorm Wind,42.8,-89.0
2018-7-13,Thunderstorm Wind,42.5,-90.0
2018-9-18,Flash Flood,42.3,-71.7
2018-9-18,Flash Flood,42.0,-76.7
2018-9-20,Thunderstorm Wind,26.2,-80.3
2018-9-26,Flood,41.8,-71.5
2018-9-26,Waterspout,25.9,-80.0
2018-9-3,Flood,37.6,-99.5
2018-9-10,Heavy Rain,39.6,-80.0
2018-9-1,Flood,43.9,-90.2
2018-9-21,Flash Flood,33.2,-97.2
2018-9-22,Flash Flood,37.3,-79.5
2018-8-6,Thunderstorm Wind,40.4,-94.9
2018-8-6,Thunderstorm Wind,40.4,-94.9
2018-8-28,Thunderstorm Wind,39.0,-94.7
2018-8-28,Thunderstorm Wind,38.9,-94.7
2018-8-28,Thunderstorm Wind,39.6,-92.5
2018-8-21,Flood,38.8,-76.9
2018-5-27,Thunderstorm Wind,43.4,-103.3
2018-5-27,Thunderstorm Wind,43.4,-103.2
2018-5-27,Thunderstorm Wind,43.7,-103.3
2018-5-27,Thunderstorm Wind,43.8,-103.2
2018-5-27,Thunderstorm Wind,44.0,-103.3
2018-5-27,Thunderstorm Wind,44.1,-103.0
2018-5-27,Thunderstorm Wind,43.3,-102.3
2018-5-29,Flood,43.0,-104.1
2018-5-1,Hail,40.2,-98.5
2018-5-24,Hail,39.4,-99.5
2018-5-28,Thunderstorm Wind,40.8,-99.0
2018-5-28,Heavy Rain,39.7,-99.3
2018-5-1,Flood,43.1,-96.5
2018-5-12,Flood,43.1,-96.5
2018-5-12,Flood,42.9,-96.6
2018-5-13,Flood,42.8,-96.6
2018-5-12,Flood,43.1,-96.5
2018-5-28,Thunderstorm Wind,40.8,-79.6
2018-5-28,Thunderstorm Wind,40.8,-79.7
2018-5-28,Thunderstorm Wind,40.6,-81.6
2018-5-9,Thunderstorm Wind,42.9,-95.2
2018-5-1,Hail,39.8,-98.9
2018-5-1,Hail,39.2,-98.8
2018-5-1,Hail,39.3,-98.2
2018-5-1,Flash Flood,39.3,-98.5
2018-5-1,Flash Flood,39.3,-98.5
2018-5-1,Hail,39.2,-98.4
2018-5-18,Thunderstorm Wind,30.0,-90.1
2018-5-18,Flash Flood,30.0,-90.0
2018-5-17,Flash Flood,45.9,-99.3
2018-5-29,Thunderstorm Wind,44.4,-100.3
2018-5-17,Thunderstorm Wind,44.9,-100.1
2018-5-17,Thunderstorm Wind,44.4,-100.3
2018-5-29,Thunderstorm Wind,41.7,-90.6
2018-5-29,Thunderstorm Wind,41.7,-90.7
2018-3-22,Tornado,36.5,-119.3
2018-5-31,Flash Flood,33.6,-83.3
2018-5-31,Flash Flood,34.7,-83.7
2018-5-16,Heavy Rain,39.6,-120.2
2018-5-16,Heavy Rain,41.1,-120.3
2018-5-16,Heavy Rain,40.8,-120.9
2018-5-28,Thunderstorm Wind,39.7,-86.9
2018-5-28,Thunderstorm Wind,39.7,-86.9
2018-5-28,Thunderstorm Wind,39.7,-86.9
2018-5-16,Flood,38.8,-87.4
2018-5-9,Thunderstorm Wind,39.9,-86.0
2018-5-21,Hail,39.0,-86.9
2018-5-21,Hail,39.0,-86.9
2018-3-22,Debris Flow,37.6,-119.9
2018-5-15,Marine Thunderstorm Wind,27.3,-80.2
2018-5-15,Marine Thunderstorm Wind,27.9,-80.4
2018-6-15,Lightning,30.0,-81.5
2018-6-19,Lightning,30.2,-81.6
2018-6-15,Heavy Rain,30.2,-81.5
2018-6-20,Hail,29.3,-81.4
2018-6-20,Heavy Rain,30.2,-81.7
2018-6-20,Heavy Rain,29.9,-82.3
2018-6-20,Lightning,30.4,-81.8
2018-6-30,Thunderstorm Wind,39.1,-98.8
2018-6-24,Hail,37.6,-97.5
2018-6-25,Hail,37.1,-97.0
2018-7-1,Heavy Rain,41.6,-94.0
2018-7-1,Heavy Rain,42.5,-92.3
2018-7-1,Heavy Rain,41.6,-93.7
2018-7-1,Heavy Rain,41.7,-93.8
2018-7-1,Heavy Rain,42.0,-92.9
2018-6-2,Thunderstorm Wind,30.6,-81.8
2018-6-2,Thunderstorm Wind,30.0,-82.2
2018-6-2,Thunderstorm Wind,30.2,-81.6
2018-6-2,Thunderstorm Wind,30.1,-81.7
2018-7-6,Thunderstorm Wind,35.4,-79.8
2018-2-16,Flood,39.0,-82.0
2018-2-17,Heavy Rain,20.0,-155.8
2018-10-5,Hail,34.2,-102.3
2018-10-5,Hail,34.4,-101.6
2018-10-5,Hail,34.3,-101.6
2018-6-3,Hail,29.9,-81.3
2018-7-24,Flood,39.7,-76.9
2018-7-24,Flood,39.3,-76.7
2018-7-16,Thunderstorm Wind,41.7,-79.3
2018-7-16,Thunderstorm Wind,41.9,-79.3
2018-7-16,Thunderstorm Wind,41.7,-77.1
2018-6-12,Hail,36.0,-90.0
2018-6-21,Hail,35.6,-90.8
2018-6-21,Thunderstorm Wind,35.7,-88.8
2018-6-23,Thunderstorm Wind,35.0,-90.1
2018-6-22,Thunderstorm Wind,34.0,-88.4
2018-7-25,Flash Flood,39.0,-77.0
2018-7-25,Flash Flood,39.6,-77.0
2018-7-25,Flash Flood,39.7,-76.9
2018-7-25,Flood,39.2,-77.4
2018-6-26,Hail,37.8,-96.9
2018-6-22,Thunderstorm Wind,34.9,-87.9
2018-6-22,Thunderstorm Wind,34.9,-87.8
2018-6-22,Thunderstorm Wind,34.8,-87.3
2018-7-25,Flood,39.3,-76.6
2018-7-25,Flood,39.2,-77.2
2018-6-23,Thunderstorm Wind,35.0,-87.7
2018-6-23,Thunderstorm Wind,34.9,-87.4
2018-7-24,Flood,39.5,-76.6
2018-7-25,Flood,39.2,-76.7
2018-7-25,Flood,39.5,-76.7
2018-7-27,Flood,39.4,-76.6
2018-7-27,Flood,39.4,-77.4
2018-7-27,Flash Flood,39.4,-76.6
2018-6-26,Thunderstorm Wind,37.1,-96.6
2018-5-30,Flash Flood,38.3,-78.5
2018-5-30,Flash Flood,38.3,-78.5
2018-5-31,Flash Flood,38.1,-78.6
2018-5-27,Flash Flood,39.4,-76.5
2018-5-27,Flash Flood,39.2,-76.8
2018-5-27,Flash Flood,39.3,-76.7
2018-5-27,Flash Flood,39.2,-76.7
2018-5-27,Flash Flood,39.2,-76.8
2018-5-27,Flood,39.2,-76.8
2018-5-15,Flash Flood,39.4,-77.4
2018-5-15,Flash Flood,39.4,-77.4
2018-5-15,Flash Flood,39.4,-77.7
2018-7-29,Thunderstorm Wind,44.5,-103.7
2018-7-29,Thunderstorm Wind,44.3,-103.7
2018-8-6,Hail,38.7,-104.7
2018-8-6,Hail,38.7,-104.7
2018-10-6,Thunderstorm Wind,40.2,-89.0
2018-7-31,Flash Flood,35.7,-77.9
2018-7-31,Flash Flood,36.0,-77.8
2018-7-22,Flood,39.4,-77.4
2018-10-2,Thunderstorm Wind,40.1,-82.3
2018-10-2,Thunderstorm Wind,40.1,-82.7
2018-10-2,Thunderstorm Wind,40.1,-82.6
2018-10-2,Thunderstorm Wind,40.1,-82.6
2018-7-22,Thunderstorm Wind,36.1,-80.4
2018-7-21,Flood,43.9,-103.4
2018-7-21,Flash Flood,44.1,-103.3
2018-7-21,Flood,44.0,-103.2
2018-7-22,Thunderstorm Wind,44.1,-101.1
2018-7-2,Thunderstorm Wind,37.2,-81.3
2018-7-6,Thunderstorm Wind,36.3,-79.9
2018-7-6,Thunderstorm Wind,36.5,-79.9
2018-7-6,Thunderstorm Wind,36.3,-81.7
2018-7-3,Thunderstorm Wind,44.4,-102.3
2018-7-3,Thunderstorm Wind,44.9,-101.5
2018-7-23,Flood,38.9,-105.0
2018-7-23,Flood,38.9,-104.9
2018-7-23,Flood,38.7,-104.7
2018-7-11,Heavy Rain,37.8,-118.8
2018-7-17,Flood,45.0,-104.9
2018-4-13,Hail,38.9,-94.7
2018-4-13,Hail,43.4,-90.1
2018-4-3,Flood,40.4,-83.7
2018-4-3,Hail,38.9,-83.8
2018-4-15,Flood,39.4,-83.4
2018-7-29,Thunderstorm Wind,39.0,-104.2
2018-7-14,Heavy Rain,33.9,-110.2
2018-7-14,Flash Flood,36.2,-110.1
2018-7-15,Flash Flood,37.0,-111.9
2018-7-3,Thunderstorm Wind,45.9,-104.0
2018-7-3,Thunderstorm Wind,45.9,-103.3
2018-7-3,Thunderstorm Wind,45.9,-102.5
2018-5-22,Thunderstorm Wind,38.5,-77.3
2018-5-15,Flash Flood,39.4,-77.6
2018-5-27,Thunderstorm Wind,39.6,-76.9
2018-5-17,Flood,39.2,-77.6
2018-6-3,Thunderstorm Wind,34.7,-89.3
2018-6-21,Thunderstorm Wind,35.0,-88.7
2018-5-14,Marine Thunderstorm Wind,38.0,-76.3
2018-7-21,Thunderstorm Wind,43.9,-104.2
2018-7-1,Thunderstorm Wind,43.7,-87.8
2018-5-16,Flood,42.9,-88.9
2018-6-28,Marine Thunderstorm Wind,30.8,-81.7
2018-7-29,Hail,43.6,-103.5
2018-7-27,Marine Thunderstorm Wind,38.3,-76.9
2018-7-9,Hail,44.7,-103.4
2018-7-30,Thunderstorm Wind,37.1,-97.0
2018-7-18,Heavy Rain,34.4,-112.6
2018-7-18,Hail,34.6,-112.4
2018-7-28,Flash Flood,34.4,-112.2
2018-7-15,Flash Flood,37.6,-105.1
2018-7-24,Flash Flood,37.7,-105.2
2018-7-24,Flood,37.8,-105.2
2018-7-17,Thunderstorm Wind,39.1,-108.5
2018-5-15,Thunderstorm Wind,40.9,-74.0
2018-5-15,Thunderstorm Wind,41.0,-74.1
2018-5-15,Thunderstorm Wind,40.7,-74.3
2018-5-15,Thunderstorm Wind,41.0,-74.2
2018-5-15,Thunderstorm Wind,41.0,-74.0
2018-5-15,Thunderstorm Wind,41.0,-74.2
2018-5-15,Thunderstorm Wind,41.2,-73.9
2018-7-16,Heavy Rain,37.3,-108.6
2018-7-16,Debris Flow,37.4,-107.8
2018-7-25,Heavy Rain,37.3,-107.6
2018-6-11,Lightning,26.2,-80.2
2018-7-13,Hail,43.8,-88.5
2018-7-15,Flash Flood,34.3,-112.1
2018-7-13,Lightning,43.8,-88.4
2018-6-18,Thunderstorm Wind,42.9,-88.3
2018-6-18,Thunderstorm Wind,42.7,-89.0
2018-6-18,Thunderstorm Wind,42.8,-88.2
2018-6-18,Thunderstorm Wind,42.6,-88.3
2018-6-18,Heavy Rain,43.0,-87.9
2018-12-26,Hail,32.3,-102.6
2018-9-10,Hail,44.9,-100.1
2018-9-26,Flood,35.9,-84.1
2018-12-26,Thunderstorm Wind,31.9,-102.4
2018-12-26,Thunderstorm Wind,32.2,-101.5
2018-9-22,Heavy Rain,37.1,-79.9
2018-9-25,Marine Thunderstorm Wind,42.4,-87.8
2018-9-25,Thunderstorm Wind,42.2,-88.5
2018-8-4,Flash Flood,39.5,-76.9
2018-8-4,Flash Flood,39.7,-76.9
2018-8-4,Flood,39.4,-77.3
2018-8-1,Thunderstorm Wind,34.0,-83.5
2018-8-1,Thunderstorm Wind,34.1,-83.5
2018-12-21,Flood,38.3,-78.9
2018-5-29,Flood,44.9,-104.1
2018-5-29,Flood,44.9,-104.2
2018-5-29,Flood,44.1,-104.4
2018-5-27,Heavy Rain,43.9,-104.2
2018-5-31,Hail,44.1,-104.9
2018-5-31,Hail,44.3,-104.8
2018-5-31,Hail,44.7,-104.4
2018-5-31,Hail,44.9,-104.8
2018-5-1,Hail,40.9,-98.4
2018-5-28,Heavy Rain,40.8,-98.7
2018-5-28,Heavy Rain,39.3,-99.6
2018-5-29,Hail,40.6,-98.4
2018-5-12,Flood,42.9,-96.5
2018-5-13,Flood,42.8,-96.6
2018-5-1,Flood,43.5,-96.6
2018-5-15,Flood,42.9,-95.5
2018-5-31,Flash Flood,41.5,-79.5
2018-5-1,Hail,41.2,-97.4
2018-5-17,Flash Flood,45.5,-99.9
2018-5-18,Flash Flood,45.5,-100.0
2018-5-17,Thunderstorm Wind,44.5,-100.1
2018-5-17,Thunderstorm Wind,44.5,-100.1
2018-5-14,Marine Thunderstorm Wind,27.3,-80.2
2018-5-14,Marine Thunderstorm Wind,28.5,-80.2
2018-5-16,Heavy Rain,39.5,-119.9
2018-5-16,Heavy Rain,39.7,-119.7
2018-5-21,Hail,39.5,-86.2
2018-5-21,Thunderstorm Wind,39.4,-86.2
2018-5-24,Heavy Rain,39.5,-119.8
2018-5-18,Thunderstorm Wind,33.0,-83.5
2018-5-18,Thunderstorm Wind,33.0,-83.4
2018-5-18,Thunderstorm Wind,32.6,-83.7
2018-5-16,Marine Thunderstorm Wind,28.1,-80.6
2018-5-17,Marine Thunderstorm Wind,28.2,-80.6
2018-3-23,Flash Flood,36.9,-119.8
2018-5-27,Tornado,27.1,-80.2
2018-5-2,Thunderstorm Wind,43.1,-88.9
2018-5-2,Thunderstorm Wind,42.7,-89.0
2018-5-2,Thunderstorm Wind,43.0,-88.5
2018-5-2,Thunderstorm Wind,42.6,-88.6
2018-6-20,Thunderstorm Wind,30.3,-81.8
2018-7-20,Thunderstorm Wind,36.3,-83.3
2018-7-20,Thunderstorm Wind,35.8,-83.3
2018-7-20,Thunderstorm Wind,36.4,-81.9
2018-7-20,Thunderstorm Wind,35.7,-84.9
2018-7-20,Thunderstorm Wind,35.5,-84.8
2018-7-20,Thunderstorm Wind,35.7,-84.9
2018-6-25,Thunderstorm Wind,37.2,-97.0
2018-6-30,Hail,37.8,-97.3
2018-6-1,Hail,29.8,-81.3
2018-6-1,Hail,30.2,-81.4
2018-6-1,Thunderstorm Wind,30.2,-81.6
2018-6-2,Thunderstorm Wind,31.6,-82.0
2018-7-4,Thunderstorm Wind,36.0,-79.1
2018-7-6,Thunderstorm Wind,35.1,-80.3
2018-7-6,Thunderstorm Wind,35.6,-78.2
2018-7-6,Flash Flood,35.8,-78.6
2018-7-6,Flash Flood,35.8,-78.6
2018-7-6,Flash Flood,35.8,-78.6
2018-6-3,Hail,29.9,-81.3
2018-6-3,Hail,29.8,-81.3
2018-6-3,Thunderstorm Wind,30.1,-83.1
2018-6-3,Thunderstorm Wind,29.5,-82.3
2018-6-3,Thunderstorm Wind,29.9,-82.5
2018-6-3,Thunderstorm Wind,29.5,-82.3
2018-7-11,Thunderstorm Wind,37.7,-78.9
2018-6-22,Thunderstorm Wind,34.9,-86.8
2018-6-22,Thunderstorm Wind,35.0,-86.5
2018-6-22,Thunderstorm Wind,34.9,-87.5
2018-6-22,Thunderstorm Wind,34.9,-87.4
2018-6-26,Hail,37.8,-96.9
2018-6-26,Hail,37.7,-97.1
2018-6-24,Thunderstorm Wind,36.1,-91.1
2018-6-1,Thunderstorm Wind,34.3,-90.0
2018-7-25,Flood,39.6,-77.0
2018-7-25,Flood,39.5,-77.1
2018-7-26,Flood,39.4,-76.4
2018-7-26,Flood,39.6,-77.2
2018-6-26,Hail,37.8,-97.5
2018-7-23,Flood,39.2,-76.7
2018-7-26,Flood,39.2,-76.7
2018-7-25,Flood,39.5,-76.9
2018-6-26,Hail,37.5,-97.6
2018-6-26,Thunderstorm Wind,37.1,-96.6
2018-6-26,Thunderstorm Wind,37.5,-95.2
2018-6-28,Thunderstorm Wind,34.3,-85.7
2018-5-15,Tornado,41.5,-73.6
2018-5-3,Thunderstorm Wind,41.2,-73.8
2018-5-3,Thunderstorm Wind,41.2,-73.7
2018-5-3,Thunderstorm Wind,41.1,-73.8
2018-5-3,Thunderstorm Wind,41.1,-73.9
2018-5-3,Thunderstorm Wind,41.1,-73.6
2018-5-3,Thunderstorm Wind,41.1,-73.5
2018-5-31,Flood,38.9,-77.3
2018-5-31,Flood,38.9,-77.3
2018-5-31,Flood,38.9,-77.3
2018-12-20,Flood,38.0,-78.7
2018-5-31,Flash Flood,38.4,-78.9
2018-5-27,Flood,39.1,-76.8
2018-5-22,Flood,38.8,-77.2
2018-5-22,Flood,38.9,-77.2
2018-5-22,Flood,38.9,-77.1
2018-5-22,Flood,38.6,-78.9
2018-6-1,Thunderstorm Wind,34.4,-86.5
2018-6-1,Thunderstorm Wind,34.4,-86.4
2018-6-1,Thunderstorm Wind,34.4,-86.4
2018-6-1,Thunderstorm Wind,34.5,-86.2
2018-6-1,Thunderstorm Wind,34.4,-86.2
2018-6-1,Thunderstorm Wind,34.3,-86.2
2018-6-1,Thunderstorm Wind,34.3,-86.1
2018-6-1,Thunderstorm Wind,34.3,-86.0
2018-7-1,Thunderstorm Wind,39.0,-89.8
2018-7-27,Hail,44.3,-103.7
2018-7-27,Thunderstorm Wind,44.4,-103.9
2018-7-27,Thunderstorm Wind,44.1,-103.6
2018-7-31,Flash Flood,35.9,-77.8
2018-10-2,Thunderstorm Wind,41.7,-80.1
2018-7-15,Flash Flood,34.6,-112.3
2018-7-22,Hail,43.6,-100.8
2018-7-22,Thunderstorm Wind,43.6,-100.8
2018-7-22,Thunderstorm Wind,35.7,-79.5
2018-7-22,Thunderstorm Wind,36.2,-80.1
2018-7-22,Thunderstorm Wind,36.2,-80.2
2018-7-22,Thunderstorm Wind,36.2,-80.2
2018-7-3,Thunderstorm Wind,44.9,-101.3
2018-7-3,Thunderstorm Wind,44.6,-101.2
2018-7-3,Thunderstorm Wind,45.0,-101.2
2018-7-3,Thunderstorm Wind,45.6,-103.6
2018-7-3,Hail,43.9,-103.6
2018-7-3,Thunderstorm Wind,45.0,-102.9
2018-7-7,Hail,44.2,-105.0
2018-7-7,Thunderstorm Wind,45.5,-102.5
2018-10-8,Flash Flood,39.2,-94.8
2018-10-9,Thunderstorm Wind,38.8,-94.9
2018-6-15,Funnel Cloud,26.1,-80.5
2018-7-17,Heavy Rain,44.5,-104.2
2018-7-17,Thunderstorm Wind,44.2,-103.7
2018-7-17,Hail,44.1,-103.6
2018-7-17,Hail,43.9,-103.5
2018-7-23,Marine Thunderstorm Wind,39.2,-76.5
2018-7-27,Marine Thunderstorm Wind,38.3,-77.0
2018-7-27,Marine Thunderstorm Wind,38.3,-76.9
2018-7-3,Thunderstorm Wind,45.9,-102.4
2018-7-3,Thunderstorm Wind,43.5,-104.0
2018-7-3,Hail,44.5,-104.0
2018-7-28,Thunderstorm Wind,35.8,-78.4
2018-7-22,Thunderstorm Wind,35.4,-78.7
2018-7-28,Hail,39.1,-104.8
2018-7-18,Hail,43.8,-102.8
2018-4-15,Flood,39.6,-82.4
2018-4-6,Thunderstorm Wind,31.3,-94.6
2018-4-29,Thunderstorm Wind,47.1,-104.8
2018-4-13,Tornado,32.9,-93.5
2018-4-15,Thunderstorm Wind,33.9,-81.1
